game,rl_player,rl_team,winner,turns,capped,score_a,score_b,total_reward,avg_reward_recent,win_rate_recent,policy_loss,entropy,avg_selected_action_prob,grad_norm,weight_delta_norm,learning_rate,epsilon,temperature,decisions,explored_actions,sampled_actions,greedy_actions,checkpoint_path,eval_win_rate,eval_avg_reward,warning
3566,1,B,B,404,False,6,8,480.44999999999993,-109.41985156250004,0.4,31.935712814331055,0.45513683557510376,0.657339291721655,46.884239822709304,0.00021094756504734625,1e-05,0.1,1.0,44,3,41,0,,,,
3567,2,A,A,294,False,8,6,502.425,-99.69664843750004,0.41,7.450479984283447,0.3589685559272766,0.7702715793116526,23.920069037218656,0.00020601929527449495,1e-05,0.1,1.0,33,2,31,0,,,,
3568,3,B,B,324,False,6,8,515.7984375,-99.42866406250005,0.41,0.4187506139278412,0.5454438328742981,0.6418182488208758,29.668243993485802,0.0001930857196263834,1e-05,0.1,1.0,47,4,43,0,,,,
3569,0,A,B,246,False,5,8,-508.9578125,-99.24274218750006,0.41,13.606011390686035,0.6655304431915283,0.5857021220424594,17.64236638030977,0.0001778155224140674,1e-05,0.1,1.0,21,2,19,0,,,,
3570,1,B,A,342,False,8,6,-518.28671875,-98.92356250000007,0.41,-30.014997482299805,0.41337281465530396,0.7217151010617333,47.104903796954495,0.0001612508142661082,1e-05,0.1,1.0,45,3,42,0,,,,
3571,2,A,A,316,False,8,5,521.459375,-88.15062500000002,0.42,11.856199264526367,0.4375467300415039,0.7329293553671126,39.88409268169444,0.00020276007151703659,1e-05,0.1,1.0,40,2,38,0,,,,
3572,3,B,A,278,False,8,7,-488.26953125,-87.81471875000005,0.42,4.4002227783203125,0.38411328196525574,0.730330764249938,76.32318435150705,0.00023249706966964765,1e-05,0.1,1.0,44,5,39,0,,,,
3573,0,A,B,270,False,6,8,-509.8703125,-98.16693750000002,0.41,-5.615540981292725,0.5281650424003601,0.679472677699114,43.90496657953393,0.00021347264807522633,1e-05,0.1,1.0,37,4,33,0,,,,
3574,1,B,B,395,False,6,8,490.925,-87.90450781250003,0.42,3.000969648361206,0.4943682849407196,0.6731291964650155,21.4833204667684,0.00019271970776780432,1e-05,0.1,1.0,40,1,39,0,,,,
3575,2,A,B,267,False,5,8,-525.6875,-98.28502343750002,0.41,-5.689492225646973,0.714120626449585,0.668914094120264,30.76043908764685,0.00018325578768971996,1e-05,0.1,1.0,25,1,24,0,,,,
3576,3,B,A,277,False,8,3,-541.0718750000001,-108.71755468750007,0.4,-4.905864238739014,0.5068953633308411,0.6949719083221519,16.903591180306915,0.00016500819662787264,1e-05,0.1,1.0,17,2,15,0,,,,
3577,0,A,B,402,False,6,8,-525.7046875000001,-108.96872656250001,0.4,-67.7083969116211,0.6059931516647339,0.6162454236269863,102.3857918891333,0.00017194823841753948,1e-05,0.1,1.0,40,5,35,0,,,,
3578,1,B,A,204,False,8,4,-519.13125,-108.98369531250002,0.4,-9.426236152648926,0.598604679107666,0.6845496454690065,20.15144015627342,0.00016309713307219542,1e-05,0.1,1.0,27,0,27,0,,,,
3579,2,A,A,294,False,8,6,515.6578125,-98.318171875,0.41,-33.92341613769531,0.5035015344619751,0.6109520014929904,83.4681209464734,0.0001842325912327212,1e-05,0.1,1.0,47,7,40,0,,,,
3580,3,B,A,321,False,8,7,-505.1953125,-107.93970312500004,0.4,-11.935219764709473,0.4289703071117401,0.6642656721568986,32.17855220004337,0.0001770817592050859,1e-05,0.1,1.0,40,4,36,0,,,,
3581,0,A,B,493,False,7,8,-544.04140625,-108.10119531250001,0.4,-8.073614120483398,0.32618051767349243,0.7937337065073238,29.775540141267804,0.00017008405337187862,1e-05,0.1,1.0,44,2,42,0,,,,
3582,1,B,A,294,False,8,5,-543.515625,-108.54373437500003,0.4,-1.181674838066101,0.5027713179588318,0.7324975188821554,20.884983408147313,0.00015565397196566074,1e-05,0.1,1.0,24,3,21,0,,,,
3583,2,A,B,352,False,6,8,-511.81093749999997,-108.36528125000004,0.4,-3.4164631366729736,0.43592289090156555,0.735080239130184,41.09305743870217,0.00015505627652762555,1e-05,0.1,1.0,32,0,32,0,,,,
3584,3,B,A,295,False,8,3,-542.3664062500001,-108.48032031250003,0.4,-4.009602069854736,0.6940825581550598,0.5423291089545172,23.14733509169604,0.00015049059990758132,1e-05,0.1,1.0,36,3,33,0,,,,
3585,0,A,B,333,False,6,8,-513.11328125,-108.61629687500003,0.4,-67.55589294433594,0.3509652614593506,0.6840200930695377,89.14768896834494,0.0001966510089994606,1e-05,0.1,1.0,37,5,32,0,,,,
3586,1,B,A,432,False,8,6,-549.0109375000001,-119.16812500000002,0.39,-4.942032337188721,0.4178062975406647,0.6941024892664494,32.148493845079784,0.00019490835419802297,1e-05,0.1,1.0,44,5,39,0,,,,
3587,2,A,B,290,False,3,8,-551.5546875,-129.76268750000003,0.38,-0.18238241970539093,0.6931820511817932,0.5490909746076805,27.1693989108037,0.00018767235660007483,1e-05,0.1,1.0,32,5,27,0,,,,
3588,3,B,A,348,False,8,7,-502.665625,-140.01185937500003,0.37,3.0538458824157715,0.5340472459793091,0.706239877641201,25.829590367872008,0.0001703690548391669,1e-05,0.1,1.0,30,1,29,0,,,,
3589,0,A,B,268,False,7,8,-508.16249999999997,-139.8758828125,0.37,-1.7572050094604492,0.5830663442611694,0.6267843677593443,35.97251078925035,0.0001768311516910957,1e-05,0.1,1.0,23,2,21,0,,,,
3590,1,B,B,299,False,4,8,515.7,-139.8641328125,0.37,19.89101791381836,0.443751722574234,0.6543384337541984,34.75323386457224,0.00015766746424925442,1e-05,0.1,1.0,31,6,25,0,,,,
3591,2,A,B,343,False,6,8,-506.61953125,-139.3846875,0.37,-31.485944747924805,0.346969872713089,0.6575548059054297,84.05432998509231,0.00021185172671702097,1e-05,0.1,1.0,36,9,27,0,,,,
3592,3,B,A,284,False,8,4,-520.5875000000001,-149.859125,0.36,59.23744201660156,0.4257543683052063,0.6254459542687982,111.66460756245101,0.0002831922077426124,1e-05,0.1,1.0,32,6,26,0,,,,
3593,0,A,B,403,False,7,8,-513.575,-149.90662500000002,0.36,46.131866455078125,0.4809737205505371,0.6477716124862252,70.42576843936759,0.00028903930782365794,1e-05,0.1,1.0,46,7,39,0,,,,
3594,1,B,A,324,False,8,6,-508.2,-149.91871875000004,0.36,9.896781921386719,0.5607186555862427,0.6131353420703333,45.03281447072111,0.0002813342060249256,1e-05,0.1,1.0,53,8,45,0,,,,
3595,2,A,B,307,False,4,8,-523.81875,-149.80217187500003,0.36,-11.084364891052246,0.5234377980232239,0.6455824981336159,101.18871287267132,0.000288493678212101,1e-05,0.1,1.0,34,4,30,0,,,,
3596,3,B,A,240,False,8,6,-494.55,-149.51388281250004,0.36,3.086883068084717,0.4965825080871582,0.6481425745878369,23.106503795780796,0.00027155575161720764,1e-05,0.1,1.0,32,1,31,0,,,,
3597,0,A,A,356,False,8,7,520.9749999999999,-139.22996875,0.37,-2.3187127113342285,0.5005670785903931,0.6783247394933108,40.87447626760697,0.0002728845035608539,1e-05,0.1,1.0,47,4,43,0,,,,
3598,1,B,A,438,False,8,7,-506.51953125,-148.9908203125,0.36,7.295701026916504,0.49184751510620117,0.6276701386007099,77.97131634241745,0.00035169926098244266,1e-05,0.1,1.0,58,12,46,0,,,,
3599,2,A,B,386,False,6,8,-536.0562500000001,-149.04614062500002,0.36,35.36974334716797,0.4325290620326996,0.6569311103214917,121.98415398384056,0.0004178414542826092,1e-05,0.1,1.0,51,8,43,0,,,,
3600,3,B,A,415,False,8,5,-542.2125000000001,-149.34034375000002,0.36,-66.6717529296875,0.4867412745952606,0.6821005684692111,103.43507800508803,0.0003937819584306963,1e-05,0.1,1.0,49,9,40,0,,,,
3601,0,A,B,323,False,6,8,-506.759375,-159.47728125,0.35,-12.40460205078125,0.4576810300350189,0.6703548261041726,35.09573562820789,0.0003573807040640826,1e-05,0.1,1.0,27,4,23,0,,,,
3602,1,B,A,363,False,8,6,-510.16484375000005,-159.06192968750003,0.35,0.06452208012342453,0.4461127519607544,0.8151146827472581,10.93701907171285,0.0003233912762741908,1e-05,0.1,1.0,36,0,36,0,,,,
3603,2,A,B,352,False,7,8,-504.95,-159.04660156250003,0.35,-0.7071712613105774,0.551385760307312,0.6088215821812785,33.94326101812178,0.00030351973986753945,1e-05,0.1,1.0,37,5,32,0,,,,
3604,3,B,A,400,False,8,7,-523.09375,-159.0781171875,0.35,7.544615745544434,0.32719606161117554,0.7092904470101122,28.020155706601294,0.0002755189050998171,1e-05,0.1,1.0,43,5,38,0,,,,
3605,0,A,A,383,False,8,7,488.13124999999997,-148.91795312500003,0.36,14.868621826171875,0.4814010262489319,0.6771054959431497,24.384514962637013,0.0002482463346172633,1e-05,0.1,1.0,53,4,49,0,,,,
3606,1,B,B,217,False,4,8,528.83125,-148.211703125,0.36,9.748023986816406,0.44838017225265503,0.710118266321989,29.034848819572332,0.00025037883940416406,1e-05,0.1,1.0,31,3,28,0,,,,
3607,2,A,A,364,False,8,7,500.08124999999995,-137.89494531250003,0.37,-1.0041539669036865,0.44654756784439087,0.7155573513618735,37.10419782956403,0.00023718431861979484,1e-05,0.1,1.0,43,3,40,0,,,,
3608,3,B,B,267,False,5,8,525.1125,-137.89653906250004,0.37,-44.53543472290039,0.5346934795379639,0.6708416389045578,69.51780450243771,0.00022852930364131735,1e-05,0.1,1.0,36,3,33,0,,,,
3609,0,A,A,178,False,8,4,532.43125,-127.35432031250004,0.38,-11.823047637939453,0.6199328303337097,0.6075509444812672,41.70310305334096,0.00020981167474065347,1e-05,0.1,1.0,25,6,19,0,,,,
3610,1,B,A,404,False,8,7,-504.05,-127.37917187500003,0.38,48.25413131713867,0.3171032667160034,0.611603028924443,88.05468613283962,0.00018161305021610733,1e-05,0.1,1.0,34,5,29,0,,,,
3611,2,A,A,284,False,8,5,507.6015625,-127.12667187500004,0.38,-0.5881941318511963,0.6883095502853394,0.6466461180947548,22.342798220143617,0.00016926676650583618,1e-05,0.1,1.0,43,3,40,0,,,,
3612,3,B,A,315,False,8,3,-551.1750000000001,-137.8743125,0.37,42.41410446166992,0.6975849866867065,0.5001467928996282,89.82064328490979,0.00022241978511103663,1e-05,0.1,1.0,29,5,24,0,,,,
3613,0,A,B,325,False,4,8,-550.9328125000001,-138.06458593750003,0.37,-0.12839806079864502,0.3827315866947174,0.7848960099549129,23.82495078039598,0.00020511926188242932,1e-05,0.1,1.0,29,1,28,0,,,,
3614,1,B,B,376,False,7,8,492.3140625,-127.98982031250002,0.38,4.166715621948242,0.4709923267364502,0.7050759400491924,35.448347658018484,0.00018598087056175003,1e-05,0.1,1.0,47,3,44,0,,,,
3615,2,A,B,223,False,2,8,-521.5671875,-138.27832031250003,0.37,-13.716985702514648,0.8048335909843445,0.5164883052758259,33.536795117684655,0.00016957443695241083,1e-05,0.1,1.0,22,2,20,0,,,,
3616,3,B,B,260,False,4,8,521.1296875,-128.2424765625,0.38,10.323881149291992,0.5068053007125854,0.6971928790473612,35.44666460701282,0.00018512794409796188,1e-05,0.1,1.0,40,3,37,0,,,,
3617,0,A,B,385,False,6,8,-528.7375000000001,-128.30997656250003,0.38,4.243693828582764,0.4408888816833496,0.7176176387438776,43.7194937817654,0.00017842740265743638,1e-05,0.1,1.0,51,4,47,0,,,,
3618,1,B,B,361,False,6,8,490.1015625,-118.36847656250002,0.39,-3.227649450302124,0.26464366912841797,0.8212818507637296,11.436752035524643,0.0001608354463785093,1e-05,0.1,1.0,35,2,33,0,,,,
3619,2,A,B,313,False,7,8,-489.1828125,-128.1361640625,0.38,2.8286712169647217,0.29719382524490356,0.7915200992079894,24.238301157270733,0.00014890438479178345,1e-05,0.1,1.0,34,3,31,0,,,,
3620,3,B,A,262,False,8,6,-498.53359374999997,-138.05239062500002,0.37,7.1615118980407715,0.47531649470329285,0.6859209651904,21.95088120717294,0.00013621366696364674,1e-05,0.1,1.0,33,5,28,0,,,,
3621,0,A,A,473,False,8,7,469.484375,-128.24871875,0.38,21.971683502197266,0.45781806111335754,0.7065794261966624,74.64342405067897,0.000188952616178996,1e-05,0.1,1.0,61,8,53,0,,,,
3622,1,B,A,275,False,8,5,-506.48828125,-127.98521093750001,0.38,5.624317646026611,0.5987735986709595,0.6514038428804503,46.04645430774458,0.00019853019060236864,1e-05,0.1,1.0,39,4,35,0,,,,
3623,2,A,A,364,False,8,7,498.3125,-118.06202343750002,0.39,9.083353996276855,0.4695553481578827,0.6794514634053815,42.023016569521694,0.00019677825457997564,1e-05,0.1,1.0,44,3,41,0,,,,
3624,3,B,A,207,False,8,4,-505.8984375,-128.11525781250003,0.38,-4.059910774230957,0.4238734841346741,0.7192598941354927,19.039241434350114,0.000181534601596829,1e-05,0.1,1.0,22,2,20,0,,,,
3625,0,A,B,303,False,6,8,-527.90234375,-128.450640625,0.38,-22.911151885986328,0.5161394476890564,0.6049148404221835,79.29677608481981,0.00022197116038990742,1e-05,0.1,1.0,40,5,35,0,,,,
3626,1,B,A,256,False,8,4,-518.78515625,-128.4329453125,0.38,4.040040969848633,0.4510263204574585,0.6949167418129304,26.51174955129246,0.00021065667621015223,1e-05,0.1,1.0,34,3,31,0,,,,
3627,2,A,B,307,False,7,8,-505.4125,-128.3369453125,0.38,5.820451736450195,0.5618814826011658,0.6435082465410232,45.179726515787344,0.00019724283389225468,1e-05,0.1,1.0,40,3,37,0,,,,
3628,3,B,B,260,False,5,8,529.8984375,-128.0245390625,0.38,1.3080129623413086,0.46073096990585327,0.7029193718400266,18.55772170485394,0.00018023866128880444,1e-05,0.1,1.0,36,2,34,0,,,,
3629,0,A,A,221,False,8,5,523.034375,-117.34507031250001,0.39,-4.849203109741211,0.5797674059867859,0.7331046387553215,19.905691602877308,0.0001676496358991932,1e-05,0.1,1.0,29,1,28,0,,,,
3630,1,B,B,332,False,7,8,503.609375,-117.4442265625,0.39,-15.064864158630371,0.7228066921234131,0.5093566664265767,34.603883383585654,0.00016189319697078867,1e-05,0.1,1.0,32,6,26,0,,,,
3631,2,A,A,268,False,8,5,510.2171875,-107.401796875,0.4,-13.620630264282227,0.5171383619308472,0.6454137595251999,27.053848178950375,0.0001512014467638163,1e-05,0.1,1.0,28,3,25,0,,,,
3632,3,B,B,319,False,6,8,509.83750000000003,-96.94864062500001,0.41,-23.313411712646484,0.4309230148792267,0.6381661508922141,49.18158340629302,0.00015759323572548908,1e-05,0.1,1.0,38,7,31,0,,,,
3633,0,A,B,347,False,6,8,-533.73828125,-107.4615234375,0.4,24.600149154663086,0.4300776720046997,0.7113971843965163,70.2584108193009,0.00019039518969513376,1e-05,0.1,1.0,39,6,33,0,,,,
3634,1,B,A,401,False,8,6,-525.8796875,-117.85016406250001,0.39,10.654743194580078,0.7325108647346497,0.6259614743757993,36.287729345723676,0.00019221592083636292,1e-05,0.1,1.0,53,5,48,0,,,,
3635,2,A,A,519,False,8,7,478.65624999999994,-118.09096093750004,0.39,7.969954013824463,0.479403555393219,0.70419039614535,30.60107693499848,0.00021640947463494773,1e-05,0.1,1.0,56,5,51,0,,,,
3636,3,B,A,385,False,8,7,-523.0,-118.32785156250002,0.39,-5.146130561828613,0.6282441020011902,0.6839537313815368,15.355449852357934,0.00019792237155634736,1e-05,0.1,1.0,46,3,43,0,,,,
3637,0,A,A,307,False,8,6,516.7796875,-118.48147656250003,0.39,20.526689529418945,0.4763447344303131,0.6817937453905296,53.96094489132411,0.0002708547253775217,1e-05,0.1,1.0,50,7,43,0,,,,
3638,1,B,A,295,False,8,5,-509.946875,-128.64658593750005,0.38,-30.576040267944336,0.44785526394844055,0.7586687992919576,67.3535865174997,0.0002467050499285331,1e-05,0.1,1.0,33,3,30,0,,,,
3639,2,A,B,392,False,6,8,-509.37734374999997,-139.06457812500003,0.37,-10.959904670715332,0.39379602670669556,0.7079152961017653,30.78116886297594,0.00024117145215018574,1e-05,0.1,1.0,42,3,39,0,,,,
3640,3,B,B,314,False,6,8,525.8203125,-128.36450000000005,0.38,-7.8728766441345215,0.5040473341941833,0.6302007291916283,49.206553649559936,0.00024056903545828525,1e-05,0.1,1.0,40,4,36,0,,,,
3641,0,A,B,320,False,7,8,-496.65234375,-128.43452343750002,0.38,2.686629295349121,0.3732011616230011,0.7898681913228596,11.573415413840781,0.00024024364646761605,1e-05,0.1,1.0,34,0,34,0,,,,
3642,1,B,B,302,False,5,8,518.484375,-128.38267968750003,0.38,20.862215042114258,0.39071252942085266,0.7299289677486404,37.91122657453092,0.00024198285240847742,1e-05,0.1,1.0,37,4,33,0,,,,
3643,2,A,B,252,False,4,8,-533.4625000000001,-128.35099218750003,0.38,3.5106875896453857,0.7229504585266113,0.6218099722808058,15.385128227567817,0.00022276841566573383,1e-05,0.1,1.0,22,0,22,0,,,,
3644,3,B,A,278,False,8,5,-517.8109375,-128.1777265625,0.38,31.874710083007812,0.44610798358917236,0.6736740181677521,90.50925910628737,0.00024452511027267114,1e-05,0.1,1.0,31,3,28,0,,,,
3645,0,A,A,266,False,8,6,505.9046875,-118.11167187500001,0.39,6.781559467315674,0.580170214176178,0.6623722344811541,51.21135910802369,0.0002413881258760659,1e-05,0.1,1.0,32,3,29,0,,,,
3646,1,B,A,317,False,8,6,-540.0171875,-128.560359375,0.38,1.4942229986190796,0.405669629573822,0.6330962588792313,35.23789775549835,0.00022307606898136866,1e-05,0.1,1.0,39,6,33,0,,,,
3647,2,A,B,260,False,6,8,-486.1828125,-128.321171875,0.38,3.0638368129730225,0.5411455035209656,0.6820917554749595,26.784683101425546,0.00020286723981904707,1e-05,0.1,1.0,29,2,27,0,,,,
3648,3,B,A,294,False,8,7,-506.1984375,-128.2418828125,0.38,8.509446144104004,0.44507572054862976,0.6828934523913142,23.39851547761156,0.00019637699897394402,1e-05,0.1,1.0,26,3,23,0,,,,
3649,0,A,B,309,False,5,8,-507.71640625,-128.345375,0.38,-21.3433895111084,0.408931165933609,0.6523465934258917,53.92097169379721,0.00018354687677328232,1e-05,0.1,1.0,31,8,23,0,,,,
3650,1,B,A,312,False,8,6,-512.02734375,-138.67025781249998,0.37,-1.845948338508606,0.566949188709259,0.6756271801211617,62.20277231840287,0.0001980093840463512,1e-05,0.1,1.0,33,3,30,0,,,,
3651,2,A,B,393,False,6,8,-529.3828125,-138.9187109375,0.37,21.954872131347656,0.6051775813102722,0.6196561002269368,46.41107593160894,0.0002037919114467643,1e-05,0.1,1.0,66,4,62,0,,,,
3652,3,B,A,320,False,8,6,-529.8156250000001,-149.33107031249997,0.36,-73.17658233642578,0.5008530020713806,0.6471631984975222,108.59553405285006,0.00022056240749204165,1e-05,0.1,1.0,37,8,29,0,,,,
3653,0,A,B,199,False,5,8,-494.403125,-148.8134921875,0.36,-3.762650489807129,0.4582977890968323,0.7079285648134019,14.222848704620489,0.00019749332585859307,1e-05,0.1,1.0,9,2,7,0,,,,
3654,1,B,B,367,False,7,8,509.03281250000003,-138.5578203125,0.37,28.958675384521484,0.6177759170532227,0.6169228940523729,83.93144646845828,0.00021578939351939714,1e-05,0.1,1.0,48,3,45,0,,,,
3655,2,A,A,237,False,8,5,524.5140625,-128.19024218750005,0.38,-12.68875789642334,0.4195583164691925,0.7086057283018751,50.626348199372565,0.00019868908374346582,1e-05,0.1,1.0,27,2,25,0,,,,
3656,3,B,A,291,False,8,4,-526.9890625,-138.61830468750003,0.37,-8.21904182434082,0.8495771884918213,0.5197685197897375,47.82059543604971,0.0001811788234194881,1e-05,0.1,1.0,45,2,43,0,,,,
3657,0,A,B,319,False,6,8,-509.1640625,-148.6174765625,0.36,1.7614446878433228,0.4431915879249573,0.7295074897079632,18.34927593613704,0.00017167364351688941,1e-05,0.1,1.0,29,6,23,0,,,,
3658,1,B,A,260,False,8,5,-518.28125,-158.8377890625,0.35,-1.2149090766906738,0.39504295587539673,0.6901291153647386,10.905852433324073,0.00015811555115453956,1e-05,0.1,1.0,28,2,26,0,,,,
3659,2,A,B,223,False,6,8,-501.29140625,-168.74871874999997,0.34,-4.491705417633057,0.831751823425293,0.6133809517713316,27.95835372163764,0.00014763601326209073,1e-05,0.1,1.0,36,3,33,0,,,,
3660,3,B,B,259,False,7,8,522.6734375,-168.57523437499995,0.34,-71.10235595703125,0.3288004398345947,0.7449889985077521,102.02947506320176,0.00018034894263549417,1e-05,0.1,1.0,34,4,30,0,,,,
3661,0,A,A,361,False,8,6,492.5296875,-158.50241406249998,0.35,-36.86250686645508,0.4608139395713806,0.7292007096112558,65.45810522574492,0.00017864752848651533,1e-05,0.1,1.0,32,3,29,0,,,,
3662,1,B,B,348,False,6,8,498.1,-148.333421875,0.36,2.307415246963501,0.48259079456329346,0.7347454038592028,32.607481150888766,0.00016804229992789264,1e-05,0.1,1.0,48,4,44,0,,,,
3663,2,A,A,340,False,8,7,512.084375,-137.8895,0.37,39.9051513671875,0.5158466100692749,0.6392043524519136,63.4242464068019,0.0001617526611344151,1e-05,0.1,1.0,45,5,40,0,,,,
3664,3,B,A,328,False,8,4,-565.153125,-148.778296875,0.36,-8.529150009155273,0.5846419334411621,0.6411733488926212,37.0472075775098,0.00016395850295681716,1e-05,0.1,1.0,33,3,30,0,,,,
3665,0,A,B,366,False,7,8,-517.8125,-159.1039375,0.35,-8.272780418395996,0.4433998167514801,0.7110231039955373,36.599949169806834,0.00015248656777700119,1e-05,0.1,1.0,55,3,52,0,,,,
3666,1,B,B,193,False,6,8,535.375,-158.5546875,0.35,-9.980169296264648,0.3930480182170868,0.7272976662079871,32.78287095983975,0.0001514933701659471,1e-05,0.1,1.0,32,3,29,0,,,,
3667,2,A,A,274,False,8,7,508.18125,-158.49712499999998,0.35,31.19513702392578,0.3434108793735504,0.7530542426897834,55.32424001211352,0.00014921846041363068,1e-05,0.1,1.0,30,3,27,0,,,,
3668,3,B,B,370,False,7,8,485.8921875,-158.79618749999997,0.35,18.856426239013672,0.685289740562439,0.5688662340697852,88.81722323130823,0.0002517522223914005,1e-05,0.1,1.0,57,7,50,0,,,,
3669,0,A,B,169,False,4,8,-499.271875,-158.69932812500002,0.35,1.0943896770477295,0.3278960585594177,0.8176044207066298,8.150450609256731,0.00022700245609418384,1e-05,0.1,1.0,8,0,8,0,,,,
3670,1,B,A,375,False,8,6,-532.6750000000001,-158.84321093749998,0.35,18.34152603149414,0.46636882424354553,0.6957882235963779,40.47758700372078,0.0002109465327830749,1e-05,0.1,1.0,35,5,30,0,,,,
3671,2,A,B,354,False,5,8,-534.715625,-169.4049609375,0.34,6.801847457885742,0.4695056676864624,0.6260615937498495,71.76061670948528,0.00020439409481508915,1e-05,0.1,1.0,52,6,46,0,,,,
3672,3,B,B,196,False,2,8,534.95,-159.17276562499995,0.35,0.38477733731269836,0.3293534517288208,0.7910676146375721,30.419424717841242,0.00021306137304277477,1e-05,0.1,1.0,29,2,27,0,,,,
3673,0,A,B,352,False,6,8,-496.1984375,-159.03604687499998,0.35,-5.7822980880737305,0.4838859736919403,0.648289755501114,31.89314543043983,0.00019582696086760986,1e-05,0.1,1.0,43,4,39,0,,,,
3674,1,B,B,263,False,5,8,506.9046875,-158.87624999999994,0.35,6.229400157928467,0.5543980598449707,0.6149905359009512,61.996959660445775,0.00019268145356024627,1e-05,0.1,1.0,38,4,34,0,,,,
3675,2,A,A,333,False,8,7,491.86875,-148.70068749999996,0.36,15.780003547668457,0.4434739947319031,0.7139898079280877,42.31936144657293,0.0001863530251488078,1e-05,0.1,1.0,34,3,31,0,,,,
3676,3,B,A,347,False,8,4,-530.94921875,-148.5994609375,0.36,-4.248706817626953,0.5685437321662903,0.5360754218230385,37.770271891756636,0.0002644685144655091,1e-05,0.1,1.0,31,5,26,0,,,,
3677,0,A,A,322,False,8,6,475.2859375,-138.5895546875,0.37,-43.627037048339844,0.3766659200191498,0.7300789994992577,57.69432873111932,0.00023873860750139368,1e-05,0.1,1.0,36,3,33,0,,,,
3678,1,B,A,314,False,8,6,-539.1875,-138.7901171875,0.37,24.313867568969727,0.5130102038383484,0.7210236537673433,45.34982654029707,0.00021897185428286584,1e-05,0.1,1.0,42,1,41,0,,,,
3679,2,A,B,209,False,7,8,-476.525,-148.7119453125,0.36,4.076508045196533,0.4284050464630127,0.7581951270202318,18.22961736422368,0.00020278871638401472,1e-05,0.1,1.0,26,2,24,0,,,,
3680,3,B,B,277,False,5,8,512.8140625,-138.5318515625,0.37,4.857091426849365,0.40571460127830505,0.7588805015785275,20.96104718655469,0.00019219227692053942,1e-05,0.1,1.0,27,2,25,0,,,,
3681,0,A,A,266,False,8,6,523.70625,-127.85437500000006,0.38,3.3929402828216553,0.5343526005744934,0.6590216816648057,25.655287791029142,0.00018271330949192572,1e-05,0.1,1.0,38,3,35,0,,,,
3682,1,B,B,381,False,6,8,510.45,-117.31471875000001,0.39,-9.484818458557129,0.47119954228401184,0.710829474894261,70.26695060806793,0.00018339750518739942,1e-05,0.1,1.0,54,2,52,0,,,,
3683,2,A,A,258,False,8,5,529.625,-106.90035937499997,0.4,-27.06934928894043,0.4957027733325958,0.7018189498678197,42.37787472150311,0.00017415453446092147,1e-05,0.1,1.0,43,1,42,0,,,,
3684,3,B,A,355,False,8,6,-520.9765625,-106.68646093749997,0.4,-2.796643018722534,0.3160281181335449,0.7717992628637987,33.46747431196075,0.00016410814211970651,1e-05,0.1,1.0,39,0,39,0,,,,
3685,0,A,A,240,False,8,4,519.3703125,-96.36162499999999,0.41,0.002203604206442833,0.45282700657844543,0.6509910770200021,39.75223715636351,0.00017564260696206096,1e-05,0.1,1.0,32,3,29,0,,,,
3686,1,B,B,406,False,6,8,499.0046875,-85.88146874999998,0.42,13.028388023376465,0.6092068552970886,0.6691246447929492,32.90177886548021,0.00017098180750377772,1e-05,0.1,1.0,54,6,48,0,,,,
3687,2,A,A,295,False,8,6,513.23125,-75.23360937500001,0.43,-20.907915115356445,0.5456280708312988,0.6622785018239672,39.87426569781178,0.00015964926578367384,1e-05,0.1,1.0,34,2,32,0,,,,
3688,3,B,B,407,False,7,8,493.8328125,-65.26862499999999,0.44,-44.46729278564453,0.4879668951034546,0.6696369071214731,77.29543349341823,0.00018211206285669525,1e-05,0.1,1.0,59,8,51,0,,,,
3689,0,A,B,268,False,5,8,-518.40703125,-65.37107031250001,0.44,6.268919467926025,0.44155994057655334,0.681638155144847,48.43470271172621,0.00019452008365735725,1e-05,0.1,1.0,31,3,28,0,,,,
3690,1,B,B,253,False,7,8,510.75,-65.42057031249999,0.44,-0.9308403730392456,0.264912486076355,0.8193278436859449,7.487643891877429,0.00017716491383200353,1e-05,0.1,1.0,21,0,21,0,,,,
3691,2,A,A,298,False,8,5,514.16875,-55.2126875,0.45,8.626723289489746,0.5398744344711304,0.681953288273265,42.23459045860073,0.000178802477761268,1e-05,0.1,1.0,30,3,27,0,,,,
3692,3,B,B,214,False,5,8,505.1296875,-44.95551562500003,0.46,-11.494970321655273,0.36834847927093506,0.7584932224472634,58.34941816610861,0.00024088478194099768,1e-05,0.1,1.0,37,5,32,0,,,,
3693,0,A,A,500,False,8,7,453.5999999999999,-35.28376562500001,0.47,-18.707555770874023,0.6277525424957275,0.6121771918382257,59.00134367786565,0.0002282317807397193,1e-05,0.1,1.0,49,6,43,0,,,,
3694,1,B,B,511,False,7,8,487.39374999999995,-25.327828125000043,0.48,-7.861885070800781,0.3790959417819977,0.7309285548714096,36.95387470252621,0.00020886632765263112,1e-05,0.1,1.0,61,6,55,0,,,,
3695,2,A,B,324,False,7,8,-490.6125,-24.99576562500002,0.48,10.442906379699707,0.5036423802375793,0.7119958929539822,47.82408711371269,0.00018858426102185785,1e-05,0.1,1.0,36,2,34,0,,,,
3696,3,B,A,205,False,8,5,-504.10625,-25.09132812500002,0.48,-19.482145309448242,0.6936724781990051,0.5247274501495888,47.781953567023244,0.0001842353867073699,1e-05,0.1,1.0,27,4,23,0,,,,
